student_id,week,year,major,current_gpa,assignment_score,attendance_rate,classes_missed,assignments_on_time,assignments_late,assignments_missing,hours_before_deadline,lms_logins,time_on_lms_hours,video_completion_rate,forum_posts,days_since_last_login,library_visits,library_study_hours,campus_activities,peer_interactions,sleep_quality,sleep_hours,stress_level,exercise_frequency,office_hours_visits,tutoring_sessions,counseling_visits,burnout_status,burnout_severity
768,4,2,Engineering,3.15,83.1,0.887,0,3,0,0,45,11,16.0,0.685,3,1,3,9.4,2,8,8.3,6.6,4.2,2,2,1,0,0,0.0
768,5,2,Engineering,3.2,89.8,0.911,0,3,0,0,46,16,14.1,0.687,5,2,5,10.3,2,8,7.5,6.6,4.2,2,1,2,0,0,0.0
768,6,2,Engineering,3.2,60.4,0.872,0,3,0,0,48,14,12.9,0.988,4,0,4,5.3,2,4,7.3,6.9,3.7,3,1,2,0,0,0.0
768,7,2,Engineering,2.99,95.1,0.829,0,3,0,0,72,14,6.6,0.815,5,0,6,8.4,2,7,7.0,7.9,2.7,2,1,1,0,0,0.0
768,8,2,Engineering,3.07,79.8,0.957,0,3,0,0,60,12,5.9,0.776,3,0,3,10.4,0,7,6.5,6.9,4.3,4,2,1,0,0,0.0
768,9,2,Engineering,3.13,98.0,0.993,0,3,0,0,47,8,10.2,0.915,5,2,5,13.5,2,9,7.3,7.2,4.0,3,2,1,0,0,0.0
768,10,2,Engineering,3.09,79.3,0.923,0,3,0,0,47,15,13.1,0.934,7,2,3,10.6,2,12,7.2,7.1,4.9,2,1,1,0,0,0.0
768,11,2,Engineering,3.04,100.0,0.919,0,3,0,0,39,12,11.0,1.0,3,0,3,10.5,1,9,7.7,7.3,3.8,2,1,2,0,0,0.0
768,12,2,Engineering,3.2,87.1,0.976,0,3,0,0,55,11,11.8,0.717,7,0,2,12.2,2,9,5.7,6.8,3.1,3,1,2,0,0,0.0
768,13,2,Engineering,3.09,89.0,0.908,0,3,0,0,42,17,10.4,0.783,3,2,4,10.8,1,9,7.4,7.2,3.1,2,2,2,0,0,0.0
768,14,2,Engineering,3.35,100.0,0.919,0,3,0,0,53,17,12.1,0.916,5,1,7,10.3,2,5,6.7,6.7,3.6,3,2,2,0,0,0.0
768,15,2,Engineering,3.05,95.7,0.934,0,3,0,0,60,13,13.4,0.859,3,0,4,12.6,2,10,7.0,6.5,5.0,3,1,1,0,0,0.0
768,16,2,Engineering,3.13,74.1,0.969,0,3,0,0,41,13,12.5,0.907,4,0,3,13.3,1,5,8.2,7.1,4.7,2,1,1,0,0,0.0
769,1,1,Business,3.13,73.9,0.981,0,3,0,0,45,16,15.6,1.0,3,2,2,12.2,2,7,7.7,6.7,4.1,2,3,1,0,0,0.0
769,2,1,Business,3.07,77.8,0.925,0,3,0,0,53,16,14.8,0.918,3,4,4,12.4,2,5,7.9,7.1,4.3,2,2,2,0,0,0.0
769,3,1,Business,3.31,93.8,0.8,0,3,0,0,44,9,14.3,0.825,4,1,3,8.1,1,6,6.4,7.5,5.5,3,3,1,0,0,0.0
769,4,1,Business,2.91,76.9,0.987,0,3,0,0,50,18,14.1,0.84,4,0,4,5.8,2,9,7.2,6.8,2.4,2,1,2,0,0,0.0
769,5,1,Business,2.9,70.6,0.896,0,3,0,0,47,19,10.3,0.715,4,0,4,7.8,2,10,6.8,7.3,4.6,3,1,1,0,0,0.0
769,6,1,Business,3.1,85.3,0.906,0,3,0,0,54,14,14.6,0.8,3,0,4,8.2,3,7,7.2,6.7,3.5,2,1,1,0,0,0.0
769,7,1,Business,2.96,73.9,0.93,0,3,0,0,41,11,9.9,1.0,4,0,4,9.5,1,7,6.3,6.9,3.3,3,1,1,0,0,0.0
769,8,1,Business,3.16,79.7,0.854,0,3,0,0,46,16,9.4,0.828,3,0,4,8.2,2,8,6.8,5.8,4.4,3,1,1,0,0,0.0
769,9,1,Business,3.11,84.1,0.879,0,3,0,0,64,16,13.0,1.0,3,5,5,9.8,2,8,7.4,7.1,2.9,3,1,1,0,0,0.0
769,10,1,Business,2.99,84.0,0.873,0,3,0,0,42,18,13.9,0.817,5,0,5,8.9,2,10,6.9,7.3,4.1,3,1,1,0,0,0.0
769,11,1,Business,3.06,98.0,0.929,0,3,0,0,67,13,10.0,1.0,3,2,4,11.0,2,8,7.9,6.3,4.4,2,2,1,0,0,0.0
769,12,1,Business,3.08,94.4,1.0,0,3,0,0,49,12,8.5,0.864,3,0,5,6.4,2,7,6.1,6.6,3.4,2,3,2,0,0,0.0
769,13,1,Business,3.13,91.2,0.991,0,3,0,0,52,10,13.0,0.91,4,0,3,9.7,2,11,7.4,6.7,3.6,3,1,2,0,0,0.0
769,14,1,Business,3.09,97.6,0.885,0,3,0,0,61,12,12.3,0.836,4,0,3,12.0,2,6,7.3,6.9,3.3,3,1,2,0,0,0.0
769,15,1,Business,3.33,81.3,0.917,0,3,0,0,63,16,10.4,0.735,4,2,3,5.5,1,5,8.0,5.9,3.7,2,2,1,0,0,0.0
769,16,1,Business,3.07,69.1,0.925,0,3,0,0,57,10,12.9,0.733,4,0,4,10.1,2,10,6.5,7.4,5.2,2,1,3,0,0,0.0
770,1,3,Arts,3.01,85.6,0.889,0,2,1,0,56,22,9.4,0.794,2,1,2,9.7,2,7,7.7,7.8,3.5,2,1,1,0,1,0.09
770,2,3,Arts,2.83,87.8,0.785,1,2,1,0,37,12,9.1,0.752,3,1,1,8.5,1,8,5.3,6.4,4.9,2,2,1,0,1,0.19
770,3,3,Arts,2.89,83.3,0.843,0,2,1,0,24,8,7.4,0.785,3,2,2,6.9,1,4,5.2,6.9,5.5,2,1,1,0,1,0.28
770,4,3,Arts,2.75,98.8,0.749,1,2,1,0,48,9,9.8,0.586,3,2,2,7.6,0,10,6.1,5.5,6.4,2,0,1,0,1,0.38
770,5,3,Arts,2.73,55.2,0.711,1,2,1,0,32,15,7.2,0.636,1,3,3,10.9,1,6,5.3,5.5,5.8,1,0,1,0,1,0.47
770,6,3,Arts,2.74,81.4,0.768,1,1,2,0,15,4,8.1,0.59,1,2,3,6.4,1,4,8.4,5.6,5.8,2,1,1,0,1,0.56
770,7,3,Arts,2.54,45.7,0.738,1,1,2,0,15,1,8.3,0.482,2,3,1,3.0,0,2,5.3,5.3,5.9,1,0,0,0,1,0.66
770,8,3,Arts,2.49,72.9,0.682,1,1,1,1,-999,4,6.8,0.518,1,5,4,5.7,0,2,5.2,5.3,6.9,1,2,1,1,1,0.75
770,9,3,Arts,2.47,67.5,0.661,1,1,1,1,-999,8,7.9,0.512,2,4,1,3.3,1,6,5.4,5.7,7.9,1,0,2,0,1,0.84
770,10,3,Arts,2.58,79.6,0.61,1,1,1,1,-999,8,8.8,0.222,3,4,2,2.3,1,5,3.6,4.9,8.9,0,0,1,0,1,0.94
770,11,3,Arts,2.77,52.3,0.617,1,0,2,1,-999,2,8.6,0.442,1,6,2,2.6,0,6,5.3,3.9,8.2,0,0,0,0,1,1.0
770,12,3,Arts,2.64,73.1,0.599,2,0,2,1,-999,0,4.2,0.373,0,5,1,2.1,0,2,4.8,5.3,8.0,0,1,1,0,1,1.0
770,13,3,Arts,2.61,51.2,0.548,2,0,2,1,-999,5,0.3,0.391,2,6,0,2.9,0,1,5.0,5.6,7.4,0,0,0,1,1,1.0
770,14,3,Arts,2.48,68.4,0.559,2,0,2,1,-999,3,0.3,0.339,0,5,0,4.8,1,3,5.7,5.1,10.0,1,1,0,1,1,1.0
770,15,3,Arts,2.66,75.4,0.488,2,0,2,1,-999,4,5.9,0.332,2,5,1,4.8,1,3,3.7,5.0,9.5,0,0,2,0,1,1.0
770,16,3,Arts,2.5,80.8,0.585,2,0,2,1,-999,5,5.1,0.491,1,5,2,5.4,0,3,4.3,5.2,9.9,1,0,0,0,1,1.0
771,1,2,Business,3.48,85.9,0.795,1,2,1,0,28,13,12.6,0.924,2,1,3,10.7,2,6,7.3,6.8,5.0,2,2,1,0,1,0.09
771,2,2,Business,3.55,62.6,0.891,0,2,1,0,36,11,10.2,0.775,2,2,2,14.2,1,9,6.5,6.0,3.8,2,2,1,0,1,0.19
771,3,2,Business,3.43,74.8,0.73,1,2,1,0,31,11,9.9,0.562,3,1,1,7.5,1,6,7.0,6.3,6.8,1,1,1,0,1,0.28
771,4,2,Business,3.49,74.3,0.763,1,2,1,0,36,15,11.6,0.662,2,1,2,12.1,2,5,4.5,6.7,5.6,2,0,0,0,1,0.38
771,5,2,Business,3.35,73.8,0.789,1,2,1,0,43,9,5.3,0.613,2,3,1,8.5,1,5,5.1,6.1,6.3,1,0,1,0,1,0.47
771,6,2,Business,3.28,96.5,0.666,1,1,2,0,21,8,7.5,0.548,2,3,3,9.4,2,3,4.7,5.4,8.3,1,0,1,0,1,0.56
771,7,2,Business,3.06,61.3,0.63,1,1,2,0,39,8,9.8,0.693,2,4,1,2.6,1,4,3.5,6.4,7.9,2,0,0,0,1,0.66
771,8,2,Business,2.93,55.6,0.742,1,1,1,1,-999,4,5.8,0.4,3,5,2,3.0,0,3,4.8,5.6,8.1,1,0,0,1,1,0.75
771,9,2,Business,3.42,73.0,0.662,1,1,1,1,-999,8,6.6,0.42,1,5,1,4.4,0,2,6.3,6.1,8.3,1,1,0,0,1,0.84
771,10,2,Business,3.29,57.3,0.552,2,1,1,1,-999,8,7.9,0.348,1,5,1,2.8,1,4,3.2,3.8,9.7,1,0,1,0,1,0.94
771,11,2,Business,2.94,69.9,0.483,2,0,2,1,-999,1,0.4,0.24,2,5,1,5.6,0,5,4.4,5.5,8.0,2,0,0,0,1,1.0
771,12,2,Business,3.33,63.1,0.5,2,0,2,1,-999,6,4.5,0.449,0,5,1,4.1,0,4,3.9,5.2,9.8,1,0,0,0,1,1.0
771,13,2,Business,3.22,65.5,0.564,2,0,2,1,-999,2,2.2,0.412,1,6,0,3.6,0,1,5.2,5.0,6.9,1,1,0,0,1,1.0
771,14,2,Business,3.34,66.8,0.507,2,0,2,1,-999,6,7.2,0.627,2,5,1,3.2,0,4,4.1,4.0,8.8,0,0,0,0,1,1.0
771,15,2,Business,3.04,58.2,0.637,1,0,2,1,-999,7,2.8,0.401,1,6,1,3.8,0,2,3.8,5.4,7.5,2,0,0,0,1,1.0
771,16,2,Business,3.07,80.9,0.559,2,0,2,1,-999,2,3.8,0.369,0,5,2,3.7,0,3,4.4,5.6,10.0,0,0,1,0,1,1.0
772,1,3,Sciences,3.22,92.7,0.943,0,3,0,0,55,15,15.4,0.992,3,0,3,10.1,2,6,8.1,6.7,2.7,3,2,2,0,0,0.0
772,2,3,Sciences,3.14,83.1,0.903,0,3,0,0,17,16,12.0,0.846,3,0,5,11.2,1,8,7.8,7.0,3.4,2,2,2,0,0,0.0
772,3,3,Sciences,2.91,82.0,0.936,0,3,0,0,31,16,12.3,0.888,5,0,3,9.3,2,6,7.8,6.8,4.8,3,1,1,0,0,0.0
772,4,3,Sciences,3.0,97.9,0.892,0,3,0,0,45,14,10.4,0.968,4,0,5,10.9,1,9,8.5,7.0,3.7,3,2,1,0,0,0.0
772,5,3,Sciences,2.98,94.8,0.967,0,3,0,0,64,14,14.1,0.879,3,1,4,7.0,1,8,6.2,7.6,3.3,3,1,1,0,0,0.0
772,6,3,Sciences,3.07,94.8,0.923,0,3,0,0,47,14,12.3,0.838,3,0,4,8.3,2,8,9.8,6.7,5.4,3,3,1,0,0,0.0
772,7,3,Sciences,3.01,78.9,0.987,0,3,0,0,53,19,10.3,0.87,4,2,2,9.4,2,9,5.9,6.2,2.6,4,1,1,0,0,0.0
772,8,3,Sciences,2.93,96.0,0.841,0,3,0,0,40,16,8.6,0.565,6,0,3,10.6,2,10,7.5,7.7,3.8,2,1,2,0,0,0.0
772,9,3,Sciences,2.99,83.3,0.888,0,3,0,0,61,14,10.8,0.764,4,0,4,9.5,2,6,6.6,7.7,3.7,3,1,2,0,0,0.0
772,10,3,Sciences,3.02,100.0,0.881,0,3,0,0,40,11,12.9,0.979,3,0,3,10.7,2,11,5.1,6.6,4.5,3,2,2,0,0,0.0
772,11,3,Sciences,3.06,85.5,0.907,0,3,0,0,25,9,12.6,0.813,3,0,2,7.8,1,9,7.7,7.1,3.9,3,1,1,0,0,0.0
772,12,3,Sciences,3.09,88.2,0.866,0,3,0,0,55,14,13.6,1.0,3,0,4,10.4,2,7,8.5,7.1,3.7,2,1,1,0,0,0.0
772,13,3,Sciences,3.0,91.4,0.889,0,3,0,0,39,13,11.2,0.917,4,0,3,15.0,2,5,7.4,6.8,4.6,2,1,1,0,0,0.0
772,14,3,Sciences,2.98,78.5,0.891,0,3,0,0,46,15,8.7,0.939,4,3,2,11.7,0,4,7.7,7.0,3.4,3,1,1,0,0,0.0
772,15,3,Sciences,2.91,75.4,0.945,0,3,0,0,52,16,12.4,0.765,3,0,3,11.6,2,6,6.7,6.5,5.4,3,1,1,0,0,0.0
772,16,3,Sciences,3.02,82.1,0.905,0,3,0,0,14,14,12.8,0.823,4,1,3,5.8,3,7,7.1,6.9,4.3,2,2,2,0,0,0.0
773,1,1,Engineering,3.29,62.2,0.85,0,2,1,0,34,15,7.9,0.845,4,1,4,9.0,0,3,6.9,6.6,3.6,2,1,1,0,1,0.09
773,2,1,Engineering,3.45,92.4,0.859,0,2,1,0,55,16,13.4,0.83,3,1,2,10.7,1,7,8.1,6.8,5.4,2,2,4,0,1,0.19
773,3,1,Engineering,3.33,74.7,0.871,0,2,1,0,27,13,11.2,0.737,3,1,3,7.2,2,5,4.6,6.1,4.4,2,1,3,0,1,0.28
773,4,1,Engineering,3.23,60.5,0.773,1,2,1,0,23,10,10.1,0.579,4,4,5,7.3,2,2,6.7,6.4,4.8,3,1,0,0,1,0.38
773,5,1,Engineering,3.23,73.2,0.74,1,2,1,0,48,9,10.4,0.576,2,2,2,5.1,0,8,5.8,7.0,7.6,2,0,2,0,1,0.47
773,6,1,Engineering,3.4,93.2,0.635,1,1,2,0,30,10,7.2,0.397,5,3,2,0.9,1,5,5.4,5.6,8.6,1,0,1,0,1,0.56
773,7,1,Engineering,3.05,77.2,0.66,1,1,2,0,29,4,5.0,0.492,1,4,2,6.0,1,1,4.5,5.8,8.0,2,1,0,0,1,0.66
773,8,1,Engineering,3.0,60.7,0.543,2,1,1,1,-999,10,9.8,0.463,5,4,1,5.0,1,7,5.8,5.0,8.4,1,0,0,1,1,0.75
773,9,1,Engineering,3.25,64.5,0.591,2,1,1,1,-999,10,6.4,0.071,0,4,1,3.6,0,3,3.9,5.6,7.8,1,0,2,0,1,0.84
773,10,1,Engineering,2.99,55.0,0.585,2,1,1,1,-999,2,6.7,0.182,0,5,0,2.9,0,5,4.9,5.0,8.9,1,0,0,1,1,0.94
773,11,1,Engineering,2.95,57.2,0.553,2,0,2,1,-999,0,5.5,0.388,0,5,1,3.3,0,5,5.8,4.5,9.4,0,0,1,1,1,1.0
773,12,1,Engineering,2.95,47.8,0.564,2,0,2,1,-999,5,3.6,0.441,3,6,1,3.6,0,4,5.1,5.3,8.6,1,0,2,1,1,1.0
773,13,1,Engineering,2.93,66.9,0.537,2,0,2,1,-999,1,1.9,0.25,2,5,1,4.6,0,7,2.1,5.5,8.5,1,0,0,1,1,1.0
773,14,1,Engineering,3.28,41.6,0.576,2,0,2,1,-999,0,3.3,0.502,2,5,0,4.8,0,3,4.8,5.0,7.8,0,0,2,0,1,1.0
773,15,1,Engineering,3.06,50.9,0.657,1,0,2,1,-999,9,0.3,0.331,0,5,0,4.5,0,2,4.6,5.3,9.2,1,0,0,1,1,1.0
773,16,1,Engineering,2.85,63.5,0.511,2,0,2,1,-999,3,6.6,0.388,0,5,0,2.1,0,3,3.2,4.6,8.9,1,0,0,0,1,1.0
774,1,1,Business,3.2,81.4,0.92,0,2,1,0,47,12,9.8,0.813,3,3,3,10.0,1,10,5.5,6.5,5.6,2,1,2,0,1,0.09
774,2,1,Business,3.2,94.9,0.9,0,2,1,0,20,8,9.3,0.835,2,2,4,7.6,1,7,4.4,6.7,4.3,2,1,2,0,1,0.19
774,3,1,Business,3.27,66.0,0.803,0,2,1,0,40,16,11.0,0.718,4,2,3,6.6,1,4,5.4,6.4,5.3,2,1,1,0,1,0.28
774,4,1,Business,3.34,96.8,0.773,1,2,1,0,31,14,7.1,0.367,3,2,2,9.0,1,6,4.8,6.5,6.7,3,0,0,0,1,0.38
774,5,1,Business,3.45,90.3,0.8,0,2,1,0,18,5,6.4,0.821,2,4,1,5.5,1,3,6.0,6.0,8.7,1,0,1,0,1,0.47
774,6,1,Business,2.97,68.8,0.696,1,1,2,0,35,6,8.1,0.654,2,3,1,5.4,1,4,4.8,5.6,7.1,2,2,1,0,1,0.56
774,7,1,Business,2.94,79.4,0.685,1,1,2,0,17,6,5.9,0.424,3,5,0,4.5,0,5,4.9,5.3,9.0,1,0,0,1,1,0.66
774,8,1,Business,2.92,80.4,0.645,1,1,1,1,-999,11,5.7,0.787,2,4,3,9.3,0,3,3.0,5.4,6.2,1,0,0,1,1,0.75
774,9,1,Business,2.88,69.2,0.575,2,1,1,1,-999,8,4.9,0.438,1,6,0,1.2,1,5,3.6,5.5,8.2,1,1,0,0,1,0.84
774,10,1,Business,2.92,71.5,0.548,2,1,1,1,-999,3,2.0,0.507,0,5,0,3.7,1,0,2.5,4.3,10.0,0,1,0,0,1,0.94
774,11,1,Business,2.9,51.7,0.562,2,0,2,1,-999,4,5.4,0.323,3,10,0,2.0,0,2,3.3,3.6,9.4,0,1,2,0,1,1.0
774,12,1,Business,3.15,65.9,0.624,1,0,2,1,-999,4,6.6,0.402,1,7,1,4.6,0,0,3.1,5.5,9.3,0,1,1,0,1,1.0
774,13,1,Business,2.71,61.3,0.566,2,0,2,1,-999,4,7.1,0.43,0,5,0,5.8,1,2,6.1,4.5,9.3,0,1,2,0,1,1.0
774,14,1,Business,2.47,69.2,0.514,2,0,2,1,-999,9,5.7,0.339,1,5,0,1.4,0,0,5.3,4.9,9.1,1,0,2,1,1,1.0
774,15,1,Business,2.97,54.9,0.604,1,0,2,1,-999,4,1.1,0.235,1,6,1,6.9,0,2,1.8,4.8,8.8,1,0,0,0,1,1.0
774,16,1,Business,2.73,90.5,0.559,2,0,2,1,-999,6,1.9,0.358,0,5,0,4.5,1,4,5.0,4.6,9.2,1,1,0,1,1,1.0
775,1,1,Medicine,3.11,91.0,0.969,0,3,0,0,33,11,15.3,0.687,5,0,3,7.0,1,6,8.1,7.0,3.5,3,1,1,0,0,0.0
775,2,1,Medicine,3.08,76.9,0.939,0,3,0,0,47,20,10.0,0.802,3,0,3,9.5,1,8,6.5,6.8,3.1,2,1,2,0,0,0.0
775,3,1,Medicine,3.14,88.1,0.808,0,3,0,0,57,14,11.2,0.728,4,1,4,12.7,1,11,7.1,7.0,3.8,2,2,1,0,0,0.0
775,4,1,Medicine,3.06,95.8,0.845,0,3,0,0,47,10,12.8,0.938,4,0,5,11.5,2,9,6.4,6.6,3.1,3,2,2,0,0,0.0
775,5,1,Medicine,3.08,51.0,0.978,0,3,0,0,29,15,13.1,0.768,4,0,5,8.8,1,8,8.2,6.9,3.0,2,3,1,0,0,0.0
775,6,1,Medicine,3.19,66.4,0.939,0,3,0,0,61,17,15.8,0.881,3,0,3,9.1,1,7,7.0,6.6,3.7,3,2,1,0,0,0.0
775,7,1,Medicine,3.08,70.4,0.966,0,3,0,0,40,18,12.4,0.775,3,0,3,7.9,1,10,7.1,6.8,2.7,2,2,2,0,0,0.0
775,8,1,Medicine,2.95,74.6,1.0,0,3,0,0,46,15,12.2,0.905,5,0,3,10.1,2,8,7.6,6.1,4.7,3,1,1,0,0,0.0
775,9,1,Medicine,3.11,89.6,0.961,0,3,0,0,35,13,11.7,0.685,3,1,3,10.6,1,9,7.5,7.1,3.2,3,2,2,0,0,0.0
775,10,1,Medicine,3.3,87.0,0.965,0,3,0,0,39,14,12.0,0.993,4,0,4,9.4,1,4,6.8,7.5,3.2,3,2,2,0,0,0.0
775,11,1,Medicine,2.95,80.4,0.956,0,3,0,0,41,12,13.3,0.715,4,0,3,6.5,2,5,7.6,6.6,3.5,3,2,1,0,0,0.0
775,12,1,Medicine,3.1,82.7,0.978,0,3,0,0,46,14,12.1,0.802,3,1,5,11.5,2,6,7.1,6.9,6.0,3,2,1,0,0,0.0
775,13,1,Medicine,3.23,79.6,0.899,0,3,0,0,57,20,16.6,0.827,3,1,3,9.2,2,6,5.6,7.3,4.6,2,1,1,0,0,0.0
775,14,1,Medicine,3.19,81.0,0.906,0,3,0,0,44,14,14.4,0.859,4,1,3,9.6,2,5,6.4,7.0,3.2,3,1,1,0,0,0.0
775,15,1,Medicine,3.03,100.0,0.974,0,3,0,0,40,14,17.1,0.866,3,0,5,8.8,1,7,6.4,7.1,2.4,3,1,4,0,0,0.0
775,16,1,Medicine,2.99,83.0,0.828,0,3,0,0,42,18,13.9,0.76,6,0,3,10.4,2,6,5.4,7.4,3.4,3,2,1,0,0,0.0
776,1,4,Medicine,3.63,92.3,0.874,0,2,1,0,59,16,8.2,1.0,4,0,5,9.2,1,6,7.3,7.0,4.1,2,1,2,0,1,0.09
776,2,4,Medicine,3.61,74.9,0.837,0,2,1,0,51,13,8.2,0.863,3,2,3,10.2,1,8,7.0,6.8,5.1,1,1,2,0,1,0.19
776,3,4,Medicine,3.38,77.3,0.839,0,2,1,0,41,9,7.1,0.596,3,2,5,7.8,0,6,6.2,6.4,5.1,2,2,1,0,1,0.28
776,4,4,Medicine,3.46,81.1,0.796,1,2,1,0,45,10,7.8,0.622,3,2,2,8.4,1,6,4.1,6.9,5.1,1,0,0,0,1,0.38
776,5,4,Medicine,3.58,75.4,0.77,1,2,1,0,35,15,7.3,0.52,1,2,1,4.0,1,3,6.9,6.1,8.7,2,0,0,0,1,0.47
776,6,4,Medicine,3.34,76.9,0.726,1,1,2,0,35,11,10.3,0.658,1,5,3,2.5,1,4,5.8,6.2,6.2,2,1,0,1,1,0.56
776,7,4,Medicine,3.41,65.4,0.759,1,1,2,0,35,5,5.2,0.643,2,3,2,5.0,1,7,5.5,5.3,6.8,2,0,1,1,1,0.66
776,8,4,Medicine,3.34,76.1,0.633,1,1,1,1,-999,10,5.7,0.402,2,5,1,3.8,0,1,6.0,5.1,8.3,1,2,0,1,1,0.75
776,9,4,Medicine,3.61,67.4,0.603,1,1,1,1,-999,3,5.6,0.656,1,4,0,8.2,1,2,3.0,5.2,8.4,1,1,1,1,1,0.84
776,10,4,Medicine,3.01,62.0,0.591,2,1,1,1,-999,1,4.7,0.38,0,7,1,3.2,0,0,4.4,5.2,7.1,1,0,0,1,1,0.94
776,11,4,Medicine,3.07,84.1,0.524,2,0,2,1,-999,3,5.8,0.426,2,5,0,4.9,0,3,3.8,5.3,10.0,0,0,0,0,1,1.0
776,12,4,Medicine,2.92,70.2,0.606,1,0,2,1,-999,8,0.0,0.219,3,9,0,3.0,0,4,3.0,4.4,9.8,0,1,0,0,1,1.0
776,13,4,Medicine,3.16,61.5,0.626,1,0,2,1,-999,4,7.4,0.255,0,5,0,5.0,0,4,4.7,5.0,9.3,0,1,0,0,1,1.0
776,14,4,Medicine,3.39,65.3,0.484,2,0,2,1,-999,5,0.3,0.334,1,5,0,6.7,0,0,4.2,4.5,9.6,0,1,1,1,1,1.0
776,15,4,Medicine,3.01,71.4,0.571,2,0,2,1,-999,9,2.3,0.31,1,5,2,0.0,0,1,4.3,5.4,9.1,1,0,0,0,1,1.0
776,16,4,Medicine,3.35,64.1,0.533,2,0,2,1,-999,7,5.5,0.435,0,7,0,3.4,0,4,3.8,5.2,8.6,0,1,0,1,1,1.0
777,1,1,Business,2.58,96.4,0.875,0,3,0,0,62,15,11.6,0.784,3,1,4,12.2,2,6,6.4,5.2,5.9,2,1,1,0,0,0.0
777,2,1,Business,2.59,66.8,0.976,0,3,0,0,60,10,11.0,0.915,3,0,1,10.5,2,8,8.1,6.9,5.9,3,1,1,0,0,0.0
777,3,1,Business,2.62,77.8,1.0,0,3,0,0,49,14,11.9,0.864,3,0,5,11.3,1,4,7.0,7.6,2.5,2,1,2,0,0,0.0
777,4,1,Business,2.75,98.9,0.928,0,3,0,0,45,17,12.8,0.753,6,1,3,10.9,0,9,5.5,6.2,2.8,3,1,1,0,0,0.0
777,5,1,Business,2.65,76.0,0.891,0,3,0,0,41,14,11.3,0.872,5,1,2,9.1,2,9,7.1,7.2,5.3,3,1,1,0,0,0.0
777,6,1,Business,2.75,77.9,0.992,0,3,0,0,46,15,14.5,0.861,6,0,5,10.0,1,11,4.9,7.0,3.9,3,2,2,0,0,0.0
777,7,1,Business,2.63,100.0,0.924,0,3,0,0,56,14,10.8,1.0,3,0,6,6.4,2,6,6.6,7.9,3.5,2,2,2,0,0,0.0
777,8,1,Business,2.75,91.2,1.0,0,3,0,0,59,17,12.8,0.633,4,0,4,10.5,1,5,8.7,6.9,4.8,2,1,1,0,0,0.0
777,9,1,Business,2.59,89.3,0.889,0,3,0,0,32,11,10.2,0.813,4,0,1,11.8,2,9,8.6,7.4,5.1,2,1,3,0,0,0.0
777,10,1,Business,2.67,79.9,0.838,0,3,0,0,51,18,14.3,0.87,3,2,3,9.0,1,9,6.2,6.3,6.1,2,2,1,0,0,0.0
777,11,1,Business,2.54,100.0,0.935,0,3,0,0,52,12,9.7,0.918,3,0,2,9.3,2,8,5.8,7.3,3.0,2,3,1,0,0,0.0
777,12,1,Business,2.7,93.3,0.899,0,3,0,0,61,16,11.6,1.0,4,0,3,13.0,2,9,7.2,7.1,3.8,2,2,2,0,0,0.0
777,13,1,Business,2.64,89.4,0.939,0,3,0,0,71,16,9.6,0.954,5,0,3,9.7,2,8,8.3,6.7,4.3,3,3,1,0,0,0.0
777,14,1,Business,2.67,94.0,0.933,0,3,0,0,37,11,7.5,0.783,6,1,3,10.8,2,8,5.8,6.8,3.6,2,1,2,0,0,0.0
777,15,1,Business,2.5,82.2,0.951,0,3,0,0,46,12,11.2,0.759,7,1,4,10.2,2,10,8.9,7.0,3.3,3,1,1,0,0,0.0
777,16,1,Business,2.75,79.7,0.854,0,3,0,0,54,13,12.2,0.954,3,0,3,9.1,2,8,7.6,6.3,3.0,2,2,1,0,0,0.0
778,1,3,Engineering,3.46,66.4,0.902,0,2,1,0,38,10,14.2,0.859,2,1,2,7.4,1,5,6.6,6.6,2.8,2,1,1,0,1,0.09
778,2,3,Engineering,3.86,68.5,0.903,0,2,1,0,46,14,7.7,0.802,5,4,3,7.8,1,5,5.7,5.7,3.7,3,1,3,0,1,0.19
778,3,3,Engineering,3.53,74.8,0.736,1,2,1,0,28,8,14.1,0.694,4,2,3,8.0,1,7,6.0,5.5,5.5,3,1,2,0,1,0.28
778,4,3,Engineering,3.62,82.2,0.797,1,2,1,0,19,15,11.3,0.688,4,1,3,7.5,1,3,5.8,5.6,5.0,2,0,2,0,1,0.38
778,5,3,Engineering,3.49,91.2,0.728,1,2,1,0,22,7,3.8,0.619,1,2,2,9.0,1,4,7.4,6.0,5.8,2,0,0,0,1,0.47
778,6,3,Engineering,3.54,67.6,0.669,1,1,2,0,23,13,8.5,0.829,4,6,4,3.6,0,4,5.1,6.1,8.5,1,0,0,0,1,0.56
778,7,3,Engineering,3.27,56.3,0.774,1,1,2,0,27,7,9.8,0.6,2,3,2,8.5,1,2,4.3,5.7,6.9,1,0,0,1,1,0.66
778,8,3,Engineering,3.51,83.8,0.602,1,1,1,1,-999,11,8.2,0.502,1,4,1,4.3,0,5,4.7,5.3,9.2,1,0,1,1,1,0.75
778,9,3,Engineering,3.3,74.4,0.538,2,1,1,1,-999,11,1.9,0.32,3,5,1,3.4,0,6,5.6,4.5,9.2,1,0,0,0,1,0.84
778,10,3,Engineering,3.1,67.4,0.571,2,1,1,1,-999,4,4.2,0.384,2,5,3,2.1,0,1,3.7,4.9,9.6,1,0,0,0,1,0.94
